226;7841;Baranyahídvég
227;7384;Baranyajenő
228;7383;Baranyaszentgyörgy
229;9169;Barbacs
230;7557;Barcs, Somogytarnóca
231;7570;Barcs
232;7478;Bárdudvarnok
233;8948;Barlahida
234;3126;Bárna
235;8291;Barnag
236;2883;Bársonyos
237;7923;Basal
238;3881;Baskó
239;7149;Báta
240;7164;Bátaapáti
241;7140;Bátaszék
242;7258;Baté
243;6528;Bátmonostor
244;3078;Bátonyterenye, Kisterenye
245;3070;Bátonyterenye
246;3336;Bátor
247;4343;Bátorliget
248;5830;Battonya
249;6351;Bátya
250;8797;Batyk
251;8887;Bázakerettye
252;8352;Bazsi
253;8565;Béb
254;8866;Becsehely
255;2693;Becske
256;3768;Becskeháza
257;8985;Becsvölgye
258;8666;Bedegkér
259;4128;Bedő
260;9683;Bejcgyertyános
261;8515;Békás
262;3903;Bekecs
263;5630;Békés
264;5600;Békéscsaba
265;5671;Békéscsaba, Mezőmegyer
266;5623;Békéscsaba, Gerla
267;5946;Békéssámson
268;5561;Békésszentandrás
269;3343;Bekölce
270;3346;Bélapátfalva
271;7589;Bélavár
272;7061;Belecska
273;9343;Beled
274;7543;Beleg
275;8855;Belezna
276;5643;Bélmegyer
277;2455;Beloiannisz
278;8978;Belsősárd
279;7747;Belvárdgyula
280;4643;Benk
281;2216;Bénye
282;3045;Bér
283;9831;Bérbaltavár
284;2687;Bercel
285;4934;Beregdaróc
286;4933;Beregsurány
287;4116;Berekböszörmény
288;5309;Berekfürdő
289;7827;Beremend
290;3704;Berente
291;3834;Beret
292;4100;Berettyóújfalu
293;8181;Berhida
294;8182;Berhida, Peremartongyártelep
295;2641;Berkenye
296;7664;Berkesd
297;4521;Berkesz
298;2639;Bernecebaráti
299;3575;Berzék
300;7516;Berzence
301;7838;Besence
302;4557;Besenyőd
303;3373;Besenyőtelek
304;5071;Besenyszög
305;2456;Besnyő
306;4488;Beszterec
307;7782;Bezedek
308;9223;Bezenye
309;8934;Bezeréd
310;9162;Bezi
311;2051;Biatorbágy
312;7671;Bicsérd
313;2060;Bicske
314;4175;Bihardancsháza
315;4110;Biharkeresztes
316;4172;Biharnagybajom
317;4174;Bihartorda
318;5538;Biharugra
319;7043;Bikács
320;7346;Bikal
321;4235;Biri
322;7747;Birján
323;7811;Bisse
324;9542;Boba
325;8943;Bocfölde
326;3368;Boconád
327;6235;Bócsa
328;8776;Bocska
329;4241;Bocskaikert
330;7672;Boda
331;8053;Bodajk
332;8080;Bodmér
333;7394;Bodolyabér
334;9134;Bodonhely
335;3243;Bodony
336;8471;Bodorfa
337;7439;Bodrog
338;3987;Bodroghalom
339;3916;Bodrogkeresztúr
340;3917;Bodrogkisfalud
341;3943;Bodrogolaszi
342;3768;Bódvalenke
343;3764;Bódvarákó
344;3763;Bódvaszilas
345;3412;Bogács
346;7742;Bogád
347;7836;Bogádmindszent
348;7966;Bogdása
349;7132;Bogyiszló
350;9324;Bogyoszló
351;4114;Bojt
352;8741;Bókaháza
353;2855;Bokod
354;3066;Bokor
355;3016;Boldog
356;7937;Boldogasszonyfa
357;3884;Boldogkőújfalu
358;3885;Boldogkőváralja
359;3794;Boldva
360;7517;Bolhás
361;7586;Bolhó
362;7754;Bóly
363;8992;Boncodfölde
364;7150;Bonyhád
365;7187;Bonyhád, Majos
366;7158;Bonyhádvarasd
367;7281;Bonnya
368;6795;Bordány
369;9554;Borgáta
370;7756;Borjád
371;6445;Borota
372;8885;Borsfa
373;3658;Borsodbóta
374;3426;Borsodgeszt
375;3462;Borsodivánka
376;3671;Borsodnádasd
377;3672;Borsodnádasd, Lemezgyár
378;3623;Borsodszentgyörgy
379;3796;Borsodszirák
380;2644;Borsosberény
381;8479;Borszörcsök
382;8428;Borzavár
383;7811;Bosta
384;4955;Botpalád
385;7900;Botykapeterd
386;9752;Bozzai
387;9727;Bozsok
388;3994;Bózsva
389;9625;Bő
390;3574;Bőcs
391;8991;Böde
392;8969;Bödeháza
393;9612;Bögöt
394;9675;Bögöte
395;8719;Böhönye
396;4231;Bököny
397;7025;Bölcske
398;9073;Bőny
399;9152;Börcs
400;8772;Börzönce
401;9167;Bősárkány
402;7475;Bőszénfa
403;5527;Bucsa
404;9792;Bucsu
405;8925;Búcsúszentlászló
406;8893;Bucsuta
407;2093;Budajenő
408;2011;Budakalász
409;2092;Budakeszi
410;2040;Budaörs
411;1011;Budapest 01. ker.
412;1012;Budapest 01. ker.
413;1014;Budapest 01. ker.
414;1015;Budapest 01. ker.
415;1013;Budapest 01. ker.
416;1016;Budapest 01. ker.
417;1022;Budapest 02. ker.
418;1029;Budapest 02. ker.
419;1027;Budapest 02. ker.
420;1026;Budapest 02. ker.
421;1021;Budapest 02. ker.
422;1023;Budapest 02. ker.
423;1024;Budapest 02. ker.
424;1025;Budapest 02. ker.
425;1028;Budapest 02. ker.
426;1039;Budapest 03. ker.
427;1031;Budapest 03. ker.
428;1032;Budapest 03. ker.
429;1033;Budapest 03. ker.
430;1034;Budapest 03. ker.
431;1037;Budapest 03. ker.
432;1035;Budapest 03. ker.
433;1038;Budapest 03. ker.
434;1036;Budapest 03. ker.
435;1047;Budapest 04. ker.
436;1045;Budapest 04. ker.
437;1041;Budapest 04. ker.
438;1043;Budapest 04. ker.
439;1048;Budapest 04. ker.
440;1046;Budapest 04. ker.
441;1044;Budapest 04. ker.
442;1042;Budapest 04. ker.
443;1055;Budapest 05. ker.
444;1051;Budapest 05. ker.
445;1054;Budapest 05. ker.
446;1052;Budapest 05. ker.
447;1056;Budapest 05. ker.
448;1053;Budapest 05. ker.
449;1065;Budapest 06. ker.
450;1067;Budapest 06. ker.
451;1063;Budapest 06. ker.
452;1066;Budapest 06. ker.
453;1068;Budapest 06. ker.
454;1064;Budapest 06. ker.
455;1061;Budapest 06. ker.
456;1062;Budapest 06. ker.
457;1074;Budapest 07. ker.
458;1072;Budapest 07. ker.
459;1071;Budapest 07. ker.
460;1076;Budapest 07. ker.
461;1075;Budapest 07. ker.
462;1078;Budapest 07. ker.
463;1073;Budapest 07. ker.
464;1077;Budapest 07. ker.
465;1086;Budapest 08. ker.
466;1085;Budapest 08. ker.
467;1081;Budapest 08. ker.
468;1088;Budapest 08. ker.
469;1087;Budapest 08. ker.
470;1089;Budapest 08. ker.
471;1084;Budapest 08. ker.
472;1082;Budapest 08. ker.
473;1083;Budapest 08. ker.
474;1095;Budapest 09. ker.
475;1098;Budapest 09. ker.
476;1093;Budapest 09. ker.
477;1097;Budapest 09. ker.
478;1091;Budapest 09. ker.
479;1092;Budapest 09. ker.
480;1096;Budapest 09. ker.
481;1094;Budapest 09. ker.
482;1106;Budapest 10. ker.
483;1108;Budapest 10. ker.
484;1103;Budapest 10. ker.
485;1104;Budapest 10. ker.
486;1101;Budapest 10. ker.
487;1107;Budapest 10. ker.
488;1105;Budapest 10. ker.
489;1102;Budapest 10. ker.
490;1115;Budapest 11. ker.
491;1111;Budapest 11. ker.
492;1146;Budapest 11. ker.
493;1112;Budapest 11. ker.
494;1116;Budapest 11. ker.
495;1114;Budapest 11. ker.
496;1118;Budapest 11. ker.
497;1113;Budapest 11. ker.
498;1119;Budapest 11. ker.
499;1117;Budapest 11. ker.
500;1121;Budapest 12. ker.
501;1125;Budapest 12. ker.
502;1122;Budapest 12. ker.
503;1126;Budapest 12. ker.
504;1124;Budapest 12. ker.
505;1123;Budapest 12. ker.
506;1134;Budapest 13. ker.
507;1136;Budapest 13. ker.
508;1132;Budapest 13. ker.
509;1007;Budapest 13. ker.
510;1133;Budapest 13. ker.
511;1135;Budapest 13. ker.
512;1138;Budapest 13. ker.
513;1137;Budapest 13. ker.
514;1139;Budapest 13. ker.
515;1131;Budapest 13. ker.
516;1143;Budapest 14. ker.
517;1146;Budapest 14. ker.
518;1147;Budapest 14. ker.
519;1148;Budapest 14. ker.
520;1149;Budapest 14. ker.
521;1141;Budapest 14. ker.
522;1142;Budapest 14. ker.
523;1144;Budapest 14. ker.
524;1145;Budapest 14. ker.
525;1158;Budapest 15. ker.
526;1156;Budapest 15. ker.
527;1155;Budapest 15. ker.
528;1157;Budapest 15. ker.
529;1154;Budapest 15. ker.
530;1152;Budapest 15. ker.
531;1151;Budapest 15. ker.
532;1153;Budapest 15. ker.
533;1161;Budapest 15. ker.
534;1165;Budapest 16. ker.
535;1163;Budapest 16. ker.
536;1162;Budapest 16. ker.
537;1164;Budapest 16. ker.
538;1161;Budapest 16. ker.
539;1173;Budapest 17. ker.
540;1117;Budapest 17. ker.
541;1172;Budapest 17. ker.
542;1171;Budapest 17. ker.
543;1174;Budapest 17. ker.
544;1182;Budapest 18. ker.
545;1188;Budapest 18. ker.
546;1184;Budapest 18. ker.
547;1181;Budapest 18. ker.
548;1185;Budapest 18. ker.
549;1238;Budapest 18. ker.
550;1186;Budapest 18. ker.
551;1183;Budapest 18. ker.
552;1196;Budapest 19. ker.
553;1192;Budapest 19. ker.
554;1194;Budapest 19. ker.
555;1193;Budapest 19. ker.
556;1195;Budapest 19. ker.
557;1191;Budapest 19. ker.
558;1204;Budapest 20. ker.
559;1201;Budapest 20. ker.
560;1205;Budapest 20. ker.
561;1202;Budapest 20. ker.
562;1203;Budapest 20. ker.
563;1211;Budapest 21. ker.
564;1212;Budapest 21. ker.
565;1215;Budapest 21. ker.
566;1213;Budapest 21. ker.
567;1214;Budapest 21. ker.
568;1222;Budapest 22. ker.
569;1225;Budapest 22. ker.
570;1221;Budapest 22. ker.
571;1224;Budapest 22. ker.
572;1223;Budapest 22. ker.
573;1239;Budapest 23. ker.
574;1238;Budapest 23. ker.
575;1237;Budapest 23. ker.
576;6114;Bugac
577;6114;Bugacpusztaháza
578;2347;Bugyi
579;4483;Buj
580;3047;Buják
581;8695;Buzsák
582;9737;Bük
583;9740;Bük, Bükfürdő
584;3422;Bükkábrány
585;3554;Bükkaranyos
586;3648;Bükkmogyorósd
587;7682;Bükkösd
588;3335;Bükkszék
589;3257;Bükkszenterzsébet
590;3557;Bükkszentkereszt
591;3346;Bükkszentmárton
592;3414;Bükkzsérc
593;7973;Bürüs
594;7273;Büssü
595;3821;Büttös
596;9725;Cák
597;9165;Cakóháza
598;7013;Cece
599;4732;Cégénydányád
600;2700;Cegléd
601;2738;Cegléd, Budai út
602;2737;Ceglédbercel
603;9500;Celldömölk
604;9541;Celldömölk, Izsákfa
605;3123;Cered
606;9624;Chernelházadamonya
607;5462;Cibakháza
608;3973;Cigánd
609;7161;Cikó
610;9364;Cirák
611;7843;Cún
612;5551;Csabacsűd
613;5609;Csabaszabadi
614;2064;Csabdi
615;8474;Csabrendek
616;9375;Csáfordjánosfa
617;4967;Csaholc
618;8163;Csajág
619;8735;Csákány
620;9919;Csákánydoroszló
621;8073;Csákberény
622;8083;Csákvár
623;6915;Csanádalberti
624;5662;Csanádapáca
625;6913;Csanádpalota
626;9654;Csánig
627;3015;Csány
628;7964;Csányoszró
629;6647;Csanytelek
630;8756;Csapi
631;9372;Csapod
632;5621;Csárdaszállás
633;7811;Csarnóta
634;4844;Csaroda
635;2858;Császár
636;6239;Császártöltés
637;4973;Császló
638;6523;Csátalja
639;8943;Csatár
640;5064;Csataszög
641;2888;Csatka
642;6448;Csávoly
643;7935;Csebény
644;3052;Csécse
645;4742;Csegöld
646;8445;Csehbánya
647;9833;Csehi
648;9834;Csehimindszent
649;2949;Csém
650;2713;Csemő
651;9764;Csempeszkopács
652;6765;Csengele
653;4765;Csenger
654;4743;Csengersima
655;4764;Csengerújfalu
656;6222;Csengőd
657;9611;Csénye
658;3837;Csenyéte
659;2946;Csép
660;5475;Csépa
661;9735;Csepreg
662;9375;Csér
663;7683;Cserdi
664;7472;Cserénfa
665;3413;Cserépfalu
666;3417;Cserépváralja
667;2694;Cserháthaláp
668;2676;Cserhátsurány
669;3066;Cserhátszentiván
670;5465;Cserkeszőlő
671;7673;Cserkút
672;3648;Csernely
673;8372;Cserszegtomaj
674;8951;Csertalakos
675;7900;Csertő
676;8419;Csesznek
677;8973;Csesztreg
678;2678;Csesztve
679;8417;Csetény
680;2212;Csévharaszt
681;7225;Csibrák
682;6424;Csikéria
683;7341;Csikóstőttős
684;9127;Csikvánd
685;3442;Csincse
686;9836;Csipkerek
687;2673;Csitár
688;3848;Csobád
689;3927;Csobaj
690;2014;Csobánka
691;8074;Csókakő
692;7555;Csokonyavisonta
693;3647;Csokvaomány
694;2521;Csolnok
695;6135;Csólyospálos
696;7253;Csoma
697;2161;Csomád
698;7432;Csombárd
699;6640;Csongrád
700;6648;Csongrád, Bokros
701;8918;Csonkahegyhát
702;7940;Csonkamindszent
703;8229;Csopak
704;8041;Csór
705;9300;Csorna
706;9168;Csorna, Földsziget
707;5920;Csorvás
708;8558;Csót
709;8999;Csöde
710;8495;Csögle
711;4145;Csökmő
712;7526;Csököly
713;8700;Csömend
714;8957;Csömödér
715;2141;Csömör
716;9513;Csönge
717;8873;Csörnyeföld
718;2135;Csörög
719;9962;Csörötnek
720;8122;Csősz
721;2615;Csővár
722;8840;Csurgó
723;8840;Csurgónagymarton
724;2370;Dabas
725;2371;Dabas, Sári
726;2373;Dabas, Gyón
727;8345;Dabronc
728;8485;Dabrony
729;2854;Dad
730;2522;Dág
731;8592;Dáka
732;7211;Dalmand
733;3780;Damak
734;3978;Dámóc
735;2735;Dánszentmiklós
736;2118;Dány
737;9917;Daraboshegy
738;7988;Darány
739;4737;Darnó
740;9232;Darnózseli
741;2423;Daruszentmiklós
742;4144;Darvas
743;6524;Dávod
744;2694;Debercsény
745;4078;Debrecen
746;4033;Debrecen
747;4027;Debrecen
748;4028;Debrecen
749;4030;Debrecen
750;4032;Debrecen
751;4031;Debrecen
752;4024;Debrecen
753;4002;Debrecen
754;4029;Debrecen
755;4225;Debrecen
756;4025;Debrecen
757;4063;Debrecen
758;4034;Debrecen
759;4026;Debrecen
760;4079;Debrecen
761;4042;Debrecen
762;3825;Debréte
763;7144;Decs
764;3643;Dédestapolcsány
765;8135;Dég
766;2649;Dejtár
767;2337;Délegyháza
768;4516;Demecser
769;3395;Demjén
770;7915;Dencsháza
771;9365;Dénesfa
772;4130;Derecske
773;6621;Derekegyház
774;6772;Deszk
775;3834;Detek
776;3275;Detk
777;5510;Dévaványa
778;8460;Devecser
779;7683;Dinnyeberki
780;7072;Diósberény
781;2049;Diósd
782;2643;Diósjenő
783;8764;Dióskál
784;7817;Diósviszló
785;8482;Doba
786;5624;Doboz
787;8874;Dobri
788;8989;Dobronhegy
789;6766;Dóc
790;3627;Domaháza
791;6781;Domaszék
792;5836;Dombegyház
793;5745;Dombiratos
794;7200;Dombóvár
795;4492;Dombrád
796;2182;Domony
797;3263;Domoszló
798;3374;Dormánd
799;2510;Dorog
800;3153;Dorogháza
801;9791;Dozmat
802;9914;Döbörhegy
803;8357;Döbröce
804;7228;Döbrököz
805;8597;Döbrönte
806;4495;Döge
807;2027;Dömös
808;2344;Dömsöd
809;9147;Dör
810;8244;Dörgicse
811;9913;Döröske
812;8799;Dötk
813;3721;Dövény
814;6342;Drágszél
815;7849;Drávacsehi
816;7846;Drávacsepely
817;7967;Drávafok
818;7977;Drávagárdony
819;7960;Drávaiványi
820;7967;Drávakeresztúr
821;7850;Drávapalkonya
822;7843;Drávapiski
823;7851;Drávaszabolcs
824;7847;Drávaszerdahely
825;7960;Drávasztára
826;7979;Drávatamási
827;2646;Drégelypalánk
828;3635;Dubicsány
829;8416;Dudar
830;9556;Duka
831;2545;Dunaalmás
832;2023;Dunabogdány
833;6323;Dunaegyháza
834;6513;Dunafalva
835;7020;Dunaföldvár
836;2330;Dunaharaszti
837;2120;Dunakeszi
838;9225;Dunakiliti
839;6328;Dunapataj
840;9235;Dunaremete
841;9174;Dunaszeg
842;7712;Dunaszekcső
843;6333;Dunaszentbenedek
844;7135;Dunaszentgyörgy
845;2897;Dunaszentmiklós
846;9175;Dunaszentpál
847;9226;Dunasziget
848;6325;Dunatetétlen
849;2400;Dunaújváros
850;2407;Dunaújváros, Pálhalma
851;2336;Dunavarsány
852;6087;Dunavecse
853;6353;Dusnok
854;7224;Dúzs
855;9451;Ebergőc
856;4211;Ebes
857;9083;Écs
858;3013;Ecséd
859;3053;Ecseg
860;5515;Ecsegfalva
861;7457;Ecseny
862;2233;Ecser
863;7443;Edde
864;3780;Edelény
865;3783;Edelény, Finke
866;9343;Edve
867;3300;Eger
868;7763;Egerág
869;8497;Egeralja
870;8765;Egeraracsa
871;3321;Egerbakta
872;3337;Egerbocs
873;3341;Egercsehi
874;3379;Egerfarmos
875;3461;Egerlövő
876;3394;Egerszalók
877;3328;Egerszólát
878;3757;Égerszög
879;8913;Egervár
880;9684;Egervölgy
881;9314;Egyed
882;4067;Egyek, Telekháza
883;4069;Egyek
884;3043;Egyházasdengeleg
885;9473;Egyházasfalu
886;3185;Egyházasgerge
887;7824;Egyházasharaszti
888;9554;Egyházashetye
889;9781;Egyházashollós
890;8523;Egyházaskesző
891;7347;Egyházaskozár
892;9783;Egyházasrádóc
893;5742;Elek
894;7744;Ellend
895;2424;Előszállás
896;3432;Emőd
897;3860;Encs
898;4374;Encsencs
899;3165;Endrefalva
900;7973;Endrőc
901;9143;Enese
902;8130;Enying
903;8131;Enying, Balatonbozsok
904;6624;Eperjes
905;4646;Eperjeske
906;8413;Eplény
907;2526;Epöl
908;2451;Ercsi
909;2453;Ercsi, Sinatelep
910;2030;Érd
911;3932;Erdőbénye
912;3935;Erdőhorváti
913;2113;Erdőkertes
914;3252;Erdőkövesd
915;2176;Erdőkürt
916;7735;Erdősmárok
917;7723;Erdősmecske
918;2177;Erdőtarcsa
919;3358;Erdőtelek
920;3295;Erk
921;4245;Érpatak
922;6347;Érsekcsanád
923;6348;Érsekhalma
924;2659;Érsekvadkert
925;7093;Értény
926;7661;Erzsébet
927;4124;Esztár
928;8882;Eszteregnye
929;8742;Esztergályhorváti
930;2500;Esztergom
931;2508;Esztergom, Pilisszentlélek
932;2509;Esztergom, Kertváros
933;2947;Ete
934;3136;Etes
935;2091;Etyek
936;4354;Fábiánháza
937;6625;Fábiánsebestyén
938;7136;Fácánkert
939;7133;Fadd
940;3865;Fáj
941;6352;Fajsz
942;3855;Fancsal
943;9321;Farád
944;8582;Farkasgyepű
945;3608;Farkaslyuk
946;2765;Farmos
947;7732;Fazekasboda
948;3255;Fedémes
949;5213;Fegyvernek, Szapárfalu
950;5231;Fegyvernek
951;4900;Fehérgyarmat
952;9163;Fehértó
953;8052;Fehérvárcsurgó
954;7724;Feked
955;9211;Feketeerdő
956;8086;Felcsút
957;3352;Feldebrő
958;6645;Felgyő
959;9122;Felpéc
960;3985;Felsőberecki
961;9794;Felsőcsatár
962;3847;Felsődobsza
963;7370;Felsőegerszeg
964;3837;Felsőgagy
965;9934;Felsőjánosfa
966;3722;Felsőkelecsény
967;6055;Felsőlajos
968;9918;Felsőmarác
969;7456;Felsőmocsolád
970;7175;Felsőnána
971;3721;Felsőnyárád
972;7099;Felsőnyék
973;8227;Felsőörs
974;8395;Felsőpáhok
975;2363;Felsőpakony
976;2611;Felsőpetény
977;8767;Felsőrajk
978;3989;Felsőregmec
979;8973;Felsőszenterzsébet
980;6447;Felsőszentiván
981;7968;Felsőszentmárton
982;9985;Felsőszölnök
983;3324;Felsőtárkány
984;3735;Felsőtelekes
985;3067;Felsőtold
986;3814;Felsővadász
987;3561;Felsőzsolca
988;4621;Fényeslitke
989;8432;Fenyőfő
990;6774;Ferencszállás
991;9493;Fertőboz
992;9431;Fertőd
993;9433;Fertőd, Tőzeggyármajor
994;9442;Fertőendréd
995;9492;Fertőhomok
996;9421;Fertőrákos
997;9444;Fertőszentmiklós
998;9436;Fertőszéplak
999;7282;Fiad
1000;3994;Filkeháza
1001;8835;Fityeház
1002;6331;Foktő
1003;4095;Folyás
1004;7271;Fonó
1005;3893;Fony
1006;8640;Fonyód
1007;6793;Forráskút
1008;3849;Forró
1009;2151;Fót
1010;6922;Földeák
1011;4177;Földes
1012;8732;Főnyed
1013;3864;Fulókércs
1014;4141;Furta
1015;8157;Füle
1016;4964;Fülesd
1017;4266;Fülöp
1018;6042;Fülöpháza
1019;6116;Fülöpjakab
1020;6085;Fülöpszállás
1021;4754;Fülpösdaróc
1022;7087;Fürged
1023;3996;Füzér
1024;3994;Füzérkajata
1025;3997;Füzérkomlós
1026;3993;Füzérradvány
1027;3390;Füzesabony
1028;5525;Füzesgyarmat
1029;8777;Fűzvölgy
1030;4122;Gáborján
1031;8969;Gáborjánháza
1032;4972;Gacsály
1033;7276;Gadács
1034;8716;Gadány
1035;3815;Gadna
1036;5932;Gádoros
1037;3837;Gagyapáti
1038;3817;Gagybátor
1039;3816;Gagyvendégi
1040;8754;Galambok
1041;2686;Galgaguta
1042;2681;Galgagyörk
1043;2193;Galgahévíz
1044;2183;Galgamácsa
1045;7473;Gálosfa
1046;3752;Galvács
1047;8685;Gamás
1048;8597;Ganna
1049;8082;Gánt
1050;6522;Gara
1051;3067;Garáb
1052;8747;Garabonc
1053;3873;Garadna
1054;4976;Garbolc
1055;2483;Gárdony
1056;2484;Gárdony, Agárd
1057;2485;Gárdony, Dinnyés
1058;7812;Garé
1059;9952;Gasztony
1060;6111;Gátér
1061;4471;Gávavencsellő, Gáva
1062;4472;Gávavencsellő, Vencsellő
1063;4754;Géberjén
1064;8543;Gecse
1065;6334;Géderlak
1066;4517;Gégény
1067;3444;Gelej
1068;4935;Gelénes
1069;8981;Gellénháza
1070;8774;Gelse
1071;8774;Gelsesziget
1072;4567;Gemzse
1073;9721;Gencsapáti
1074;9672;Gérce
1075;7951;Gerde
1076;5925;Gerendás
1077;7362;Gerényes
1078;7733;Geresdlak
1079;7134;Gerjen
1080;9813;Gersekarát
1081;5734;Geszt
1082;3715;Gesztely
1083;3923;Gesztely, Újharangod
1084;4232;Geszteréd
1085;8762;Gétye
1086;3854;Gibárt
1087;8435;Gic
1088;7527;Gige
1089;7954;Gilvánfa
1090;3578;Girincs
1091;8346;Gógánfa
1092;3906;Golop
1093;2217;Gomba
1094;8984;Gombosszeg
1095;9625;Gór
1096;7853;Gordisa
1097;8960;Gosztola
1098;2131;Göd, Alsógöd
1099;2132;Göd, Felsőgöd
1100;2100;Gödöllő
1101;7385;Gödre, Gödreszentmárton
