Magyarcsanád;14
Magyardombegyház;16
Magyaregregy;4
Magyaregres;17
Magyarföld;15
Magyargéc;19
Magyargencs;10
Magyarhertelend;4
Magyarhomorog;20
Magyarkeresztúr;7
Magyarkeszi;18
Magyarlak;9
Magyarlukafa;4
Magyarmecske;4
Magyarnádalja;9
Magyarnándor;19
Magyarpolány;10
Magyarsarlós;4
Magyarszecsőd;9
Magyarszék;4
Magyarszentmiklós;15
Magyarszerdahely;15
Magyarszombatfa;9
Magyartelek;4
Majosháza;8
Majs;4
Makád;8
Makkoshotyka;6
Maklár;5
Makó;14
Malomsok;10
Mályi;6
Mályinka;6
Mánd;11
Mándok;11
Mánfa;4
Mány;2
Maráza;4
Marcalgergelyi;10
Marcali;17
Marcaltő;10
Márfa;4
Máriahalom;12
Máriakálnok;7
Máriakéménd;4
Márianosztra;8
Máriapócs;11
Markaz;5
Márkháza;19
Márkó;10
Markóc;4
Markotabödöge;7
Maróc;15
Marócsa;4
Márok;4
Márokföld;15
Márokpapi;11
Maroslele;14
Mártély;14
Martfű;3
Martonfa;4
Martonvásár;2
Martonyi;6
Mátészalka;11
Mátételke;13
Mátraballa;5
Mátraderecske;5
Mátramindszent;19
Mátranovák;19
Mátraszele;19
Mátraszentimre;5
Mátraszőlős;19
Mátraterenye;19
Mátraverebély;19
Mátyásdomb;2
Matty;4
Mátyus;11
Máza;4
Mecseknádasd;4
Mecsekpölöske;4
Mecsér;7
Medgyesbodzás;16
Medgyesegyháza;16
Medina;18
Megyaszó;6
Megyehíd;9
Megyer;10
Meggyeskovácsi;9
Méhkerék;16
Méhtelek;11
Mekényes;4
Mélykút;13
Mencshely;10
Mende;8
Méra;6
Merenye;4
Mérges;7
Mérk;11
Mernye;17
Mersevát;9
Mesterháza;9
Mesteri;9
Mesterszállás;3
Meszes;6
Meszlen;9
Mesztegnyő;17
Mezőberény;16
Mezőcsát;6
Mezőcsokonya;17
Meződ;4
Mezőfalva;2
Mezőgyán;16
Mezőhegyes;16
Mezőhék;3
Mezőkeresztes;6
Mezőkomárom;2
Mezőkovácsháza;16
Mezőkövesd;6
Mezőladány;11
Mezőlak;10
Mezőnagymihály;6
Mezőnyárád;6
Mezőörs;7
Mezőpeterd;20
Mezősas;20
Mezőszemere;5
Mezőszentgyörgy;2
Mezőszilas;2
Mezőtárkány;5
Mezőtúr;3
Mezőzombor;6
Miháld;15
Mihályfa;15
Mihálygerge;19
Mihályháza;10
Mihályi;7
Mike;17
Mikebuda;8
Mikekarácsonyfa;15
Mikepércs;20
Miklósi;17
Mikófalva;5
Mikóháza;6
Mikosszéplak;9
Milejszeg;15
Milota;11
Mindszent;14
Mindszentgodisa;4
Mindszentkálla;10
Misefa;15
Miske;13
Miskolc;6
Miszla;18
Mocsa;12
Mogyoród;8
Mogyorósbánya;12
Mogyoróska;6
Moha;2
Mohács;4
Mohora;19
Molnári;15
Molnaszecsőd;9
Molvány;4
Monaj;6
Monok;6
Monor;8
Monorierdő;8
Mónosbél;5
Monostorapáti;10
Monostorpályi;20
Monoszló;10
Monyoród;4
Mór;2
Mórágy;18
Mórahalom;14
Móricgát;13
Mórichida;7
Mosdós;17
Mosonmagyaróvár;7
Mosonszentmiklós;7
Mosonszolnok;7
Mozsgó;4
Mőcsény;18
Mucsfa;18
Mucsi;18
Múcsony;6
Muhi;6
Murakeresztúr;15
Murarátka;15
Muraszemenye;15
Murga;18
Murony;16
Nábrád;11
Nadap;2
Nádasd;9
Nádasdladány;2
Nádudvar;20
Nágocs;17
Nagyacsád;10
Nagyalásony;10
Nagyar;11
Nagyatád;17
Nagybajcs;7
Nagybajom;17
Nagybakónak;15
Nagybánhegyes;16
Nagybaracska;13
Nagybarca;6
Nagybárkány;19
Nagyberény;17
Nagyberki;17
Nagybörzsöny;8
Nagybudmér;4
Nagycenk;7
Nagycsány;4
Nagycsécs;6
Nagycsepely;17
Nagycserkesz;11
Nagydém;10
Nagydobos;11
Nagydobsza;4
Nagydorog;18
Nagyecsed;11
Nagyér;14
Nagyesztergár;10
Nagyfüged;5
Nagygeresd;9
Nagygörbő;15
Nagygyimót;10
Nagyhajmás;4
Nagyhalász;11
Nagyharsány;4
Nagyhegyes;20
Nagyhódos;11
Nagyhuta;6
Nagyigmánd;12
Nagyiván;3
Nagykálló;11
Nagykamarás;16
Nagykanizsa;15
Nagykapornak;15
Nagykarácsony;2
Nagykáta;8
Nagykereki;20
Nagykeresztúr;19
Nagykinizs;6
Nagykónyi;18
Nagykorpád;17
Nagykovácsi;8
Nagykozár;4
Nagykökényes;5
Nagykölked;9
Nagykőrös;8
Nagykörű;3
Nagykutas;15
Nagylak;14
Nagylengyel;15
Nagylóc;19
Nagylók;2
Nagylózs;7
Nagymágocs;14
Nagymányok;18
Nagymaros;8
Nagymizdó;9
Nagynyárád;4
Nagyoroszi;19
Nagypáli;15
Nagypall;4
Nagypeterd;4
Nagypirit;10
Nagyrábé;20
Nagyrada;15
Nagyrákos;9
Nagyrécse;15
Nagyréde;5
Nagyrév;3
Nagyrozvágy;6
Nagysáp;12
Nagysimonyi;9
Nagyszakácsi;17
Nagyszékely;18
Nagyszekeres;11
Nagyszénás;16
Nagyszentjános;7
Nagyszokoly;18
Nagytálya;5
Nagytarcsa;8
Nagytevel;10
Nagytilaj;9
Nagytótfalu;4
Nagytőke;14
Nagyút;5
Nagyvarsány;11
Nagyváty;4
Nagyvázsony;10
Nagyvejke;18
Nagyveleg;2
Nagyvenyim;2
Nagyvisnyó;5
Nak;18
Napkor;11
Nárai;9
Narda;9
Naszály;12
Négyes;6
Nekézseny;6
Nemesapáti;15
Nemesbikk;6
Nemesborzova;11
Nemesbőd;9
Nemesbük;15
Nemescsó;9
Nemesdéd;17
Nemesgörzsöny;10
Nemesgulács;10
Nemeshany;10
Nemeshetés;15
Nemeske;4
Nemeskér;7
Nemeskeresztúr;9
Nemeskisfalud;17
Nemeskocs;9
Nemeskolta;9
Nemesládony;9
Nemesmedves;9
Nemesnádudvar;13
Nemesnép;15
Nemespátró;15
Nemesrádó;15
Nemesrempehollós;9
Nemessándorháza;15
Nemesszalók;10
Nemesszentandrás;15
Nemesvámos;10
Nemesvid;17
Nemesvita;10
Németbánya;10
Németfalu;15
Németkér;18
Nemti;19
Neszmély;12
Nézsa;19
Nick;9
Nikla;17
Nógrád;19
Nógrádkövesd;19
Nógrádmarcal;19
Nógrádmegyer;19
Nógrádsáp;19
Nógrádsipek;19
Nógrádszakál;19
Nóráp;10
Noszlop;10
Noszvaj;5
Nova;15
Novaj;5
Novajidrány;6
Nőtincs;19
Nyalka;7
Nyárád;10
Nyáregyháza;8
Nyárlőrinc;13
Nyársapát;8
Nyékládháza;6
Nyergesújfalu;12
Nyésta;6
Nyim;17
Nyírábrány;20
Nyíracsád;20
Nyirád;10
Nyíradony;20
Nyírbátor;11
Nyírbéltek;11
Nyírbogát;11
Nyírbogdány;11
Nyírcsaholy;11
Nyírcsászári;11
Nyírderzs;11
Nyíregyháza;11
Nyírgelse;11
Nyírgyulaj;11
Nyíri;6
Nyíribrony;11
Nyírjákó;11
Nyírkarász;11
Nyírkáta;11
Nyírkércs;11
Nyírlövő;11
Nyírlugos;11
Nyírmada;11
Nyírmártonfalva;20
Nyírmeggyes;11
Nyírmihálydi;11
Nyírparasznya;11
Nyírpazony;11
Nyírpilis;11
Nyírtass;11
Nyírtelek;11
Nyírtét;11
Nyírtura;11
Nyírvasvári;11
Nyomár;6
Nyőgér;9
Nyugotszenterzsébet;4
Nyúl;7
Óbánya;4
Óbarok;2
Óbudavár;10
Ócsa;8
Ócsárd;4
Ófalu;4
Ófehértó;11
Óföldeák;14
Óhíd;15
Okány;16
Okorág;4
Okorvölgy;4
Olasz;4
Olaszfa;9
Olaszfalu;10
Olaszliszka;6
Olcsva;11
Olcsvaapáti;11
Old;4
Ólmod;9
Oltárc;15
Onga;6
Ónod;6
Ópályi;11
Ópusztaszer;14
Orbányosfa;15
Orci;17
Ordacsehi;17
Ordas;13
Orfalu;9
Orfű;4
Orgovány;13
Ormándlak;15
Ormosbánya;6
Orosháza;16
Oroszi;10
Oroszlány;12
Oroszló;4
Orosztony;15
Ortaháza;15
Osli;7
Ostffyasszonyfa;9
Ostoros;5
Oszkó;9
Oszlár;6
Osztopán;17
Ózd;6
Ózdfalu;4
Ozmánbük;15
Ozora;18
Öcs;10
Őcsény;18
Öcsöd;3
Ököritófülpös;11
Ölbő;9
Ömböly;11
Őr;11
Őrbottyán;8
Öregcsertő;13
Öreglak;17
Őrhalom;19
Őrimagyarósd;9
Őriszentpéter;9
Örkény;8
Örményes;3
Örménykút;16
Őrtilos;17
Örvényes;10
Ősagárd;19
Ősi;10
Öskü;10
Öttevény;7
Öttömös;14
Ötvöskónyi;17
Pácin;6
Pacsa;15
Pácsony;9
Padár;15
Páhi;13
Páka;15
Pakod;15
Pákozd;2
Paks;18
Palé;4
Pálfa;18
Pálfiszeg;15
Pálháza;6
Páli;7
Palkonya;4
Pálmajor;17
Pálmonostora;13
Pálosvörösmart;5
Palotabozsok;4
Palotás;19
Paloznak;10
Pamlény;6
Pamuk;17
Pánd;8
Pankasz;9
Pannonhalma;7
Pányok;6
Panyola;11
Pap;11
Pápa;10
Pápadereske;10
Pápakovácsi;10
Pápasalamon;10
Pápateszér;10
Papkeszi;10
Pápoc;9
Papos;11
Páprád;4
Parád;5
Parádsasvár;5
Parasznya;6
Pári;18
Paszab;11
Pásztó;19
Pásztori;7
Pat;15
Patak;19
Patalom;17
Patapoklosi;4
Patca;17
Pátka;2
Patosfa;17
Pátroha;11
Patvarc;19
Páty;8
Pátyod;11
Pázmánd;2
Pázmándfalu;7
Pécel;8
Pecöl;9
Pécs;4
Pécsbagota;4
Pécsdevecser;4
Pécsely;10
Pécsudvard;4
Pécsvárad;4
Pellérd;4
Pély;5
Penc;8
Penészlek;11
Pénzesgyőr;10
Penyige;11
Pér;7
Perbál;8
Pere;6
Perecse;6
Pereked;4
Perenye;9
Peresznye;9
Pereszteg;7
Perkáta;2
Perkupa;6
Perőcsény;8
Peterd;4
Péterhida;17
Péteri;8
Pétervására;5
Pétfürdő;10
Pethőhenye;15
Petneháza;11
Petőfibánya;5
Petőfiszállás;13
Petőháza;7
Petőmihályfa;9
Petrikeresztúr;15
Petrivente;15
Pettend;4
Piliny;19
Pilis;8
Pilisborosjenő;8
Piliscsaba;8
Piliscsév;12
Pilisjászfalu;8
Pilismarót;12
Pilisszántó;8
Pilisszentiván;8
Pilisszentkereszt;8
Pilisszentlászló;8
Pilisvörösvár;8
Pincehely;18
Pinkamindszent;9
Pinnye;7
Piricse;11
Pirtó;13
Piskó;4
Pitvaros;14
Pócsa;4
Pocsaj;20
Pócsmegyer;8
Pócspetri;11
Pogány;4
Pogányszentpéter;17
Pókaszepetk;15
Polány;17
Polgár;20
Polgárdi;2
Pomáz;8
Porcsalma;11
Cornóapáti;9
Poroszló;5
Porpác;9
Porrog;17
Porrogszentkirály;17
Porrogszentpál;17
Pórszombat;15
Porva;10
Pósfa;9
Potony;17
Potyond;7
Pölöske;15
Pölöskefő;15
Pörböly;18
Pördefölde;15
Pötréte;15
Prügy;6
Pula;10
Pusztaapáti;15
Pusztaberki;19
Pusztacsalád;7
Pusztacsó;9
Pusztadobos;11
Pusztaederics;15
Pusztafalu;6
Pusztaföldvár;16
Pusztahencse;18
Pusztakovácsi;17
Pusztamagyaród;15
Pusztamérges;14
Pusztamiske;10
Pusztamonostor;3
Pusztaottlaka;16
Pusztaradvány;6
Pusztaszabolcs;2
Pusztaszemes;17
Pusztaszentlászló;15
Pusztaszer;14
Pusztavacs;8
Pusztavám;2
Pusztazámor;8
Putnok;6
Püski;7
Püspökhatvan;8
Püspökladány;20
Püspökmolnári;9
Püspökszilágy;8
Rábacsanak;7
Rábacsécsény;7
Rábagyarmat;9
Rábahídvég;9
Rábakecöl;7
Rábapatona;7
Rábapaty;9
Rábapordány;7
Rábasebes;7
Rábaszentandrás;7
Rábaszentmihály;7
Rábaszentmiklós;7
Rábatamási;7
Rábatöttös;9
Rábcakapi;7
Rácalmás;2
Ráckeresztúr;2
Ráckeve;8
Rád;8
Rádfalva;4
Rádóckölked;9
Radostyán;6
Ragály;6
Rajka;7
Rakaca;6
Rakacaszend;6
Rakamaz;11
Rákóczibánya;19
Rákóczifalva;3
Rákócziújfalu;3
Ráksi;17
Ramocsa;15
Ramocsaháza;11
Rápolt;11
Raposka;10
Rásonysápberencs;6
Rátka;6
Rátót;9
Ravazd;7
Recsk;5
Réde;12
Rédics;15
Regéc;6
Regenye;4
Regöly;18
Rém;13
Remeteszőlős;8
Répáshuta;6
Répcelak;9
Répceszemere;7
Répceszentgyörgy;9
Répcevis;7
Resznek;15
Rétalap;7
Rétközberencs;11
Rétság;19
Révfülöp;10
Révleányvár;6
Rezi;15
Ricse;6
Rigács;10
Rigyác;15
Rimóc;19
Rinyabesenyő;17
Rinyakovácsi;17
Rinyaszentkirály;17
Rinyaújlak;17
Rinyaújnép;17
Rohod;11
Románd;7
Romhány;19
Romonya;4
Rózsafa;4
Rozsály;11
Rózsaszentmárton;5
Röjtökmuzsaj;7
Rönök;9
Röszke;14
Rudabánya;6
Rudolftelep;6
Rum;9
Ruzsa;14
Ságújfalu;19
Ságvár;17
Sajóbábony;6
Sajóecseg;6
Sajógalgóc;6
Sajóhídvég;6
Sajóivánka;6
Sajókápolna;6
Sajókaza;6
Sajókeresztúr;6
Sajólád;6
Sajólászlófalva;6
Sajómercse;6
Sajónémeti;6
Sajóörös;6
Sajópálfala;6
Sajópetri;6
Sajópüspöki;6
Sajósenye;6
Sajószentpéter;6
Sajószöged;6
Sajóvámos;6
Sajóvelezd;6
Sajtoskál;9
Salföld;10
Salgótarján;19
Salköveskút;9
Salomvár;15
Sály;6
Sámod;4
Sámsonháza;19
Sand;15
Sándorfalva;14
Sántos;17
Sáp;20
Sáránd;20
Sárazsadány;6
Sárbogárd;2
Sáregres;2
Sárfimizdó;9
Sárhida;15
Sárisáp;12
Sarkad;16
Sarkadkeresztúr;16
Sárkeresztes;2
Sárkeresztúr;2
Sárkeszi;2
Sármellék;15
Sárok;4
Sárosd;2
Sárospatak;6
Sárpilis;18
Sárrétudvari;20
Sarród;7
Sárszentágota;2
Sárszentlőrinc;18
Sárszentmihály;2
Sarud;5
Sárvár;9
Sásd;4
Sáska;10
Sáta;6
Sátoraljaújhely;6
Sátorhely;4
Sávoly;17
Sé;9
Segesd;17
Selyeb;6
Sellye;4
Semjén;6
Semjénháza;15
Sénye;15
Sényő;11
Seregélyes;2
Serényfalva;6
Sérsekszőlős;17
Sikátor;7
Siklós;4
Siklósbodony;4
Siklósnagyfalu;4
Sima;6
Simaság;9
Simonfa;17
Simontornya;18
Sióagárd;18
Siófok;17
Siójut;17
Sirok;5
Sitke;9
Sobor;7
Sokorópátka;7
Solt;13
Soltszentimre;13
Soltvadkert;13
Sóly;10
Solymár;8
Som;17
Somberek;4
Somlójenő;10
Somlószőlős;10
Somlóvásárhely;10
Somlóvecse;10
Somodor;17
Somogyacsa;17
Somogyapáti;4
Somogyaracs;17
Somogyaszaló;17
Somogybabod;17
Somogybükkösd;17
Somogycsicsó;17
Somogydöröcske;17
Somogyegres;17
Somogyfajsz;17
Somogygeszti;17
Somogyhárságy;4
Somogyhatvan;4
Somogyjád;17
Somogymeggyes;17
Somogysámson;17
Somogysárd;17
Somogysimonyi;17
Somogyszentpál;17
Somogyszil;17
Somogyszob;17
Somogytúr;17
Somogyudvarhely;17
Somogyvámos;17
Somogyvár;17
Somogyviszló;4
Somogyzsitfa;17
Somoskőújfalu;19
Sonkád;11
Soponya;2
Sopron;7
Sopronhorpács;7
Sopronkövesd;7
Sopronnémeti;7
Sorkifalud;9
Sorkikápolna;9
Sormás;15
Sorokpolány;9
Sóshartyán;19
Sóskút;8
Sóstófalva;6
Sósvertike;4
Sótony;9
Söjtör;15
Söpte;9
Söréd;2
Sukoró;2
Sumony;4
Súr;12
Surd;15
Sükösd;13
Sülysáp;8
Sümeg;10
Sümegcsehi;15
Sümegprága;10
Süttő;12
Szabadbattyán;2
Szabadegyháza;2
Szabadhídvég;2
Szabadi;17
Szabadkígyós;16
Szabadszállás;13
Szabadszentkirály;4
Szabás;17
Szabolcs;11
Szabolcsbáka;11
Szabolcsveresmart;11
Szada;8
Szágy;4
Szajk;4
Szajla;5
Szajol;3
Szakácsi;6
Szakadát;18
Szakáld;6
Szakály;18
Szakcs;18
Szakmár;13
Szaknyér;9
Szakoly;11
Szakony;7
Szakonyfalu;9
Szákszend;12
Szalafő;9
Szalánta;4
Szalapa;15
Szalaszend;6
Szalatnak;4
Szálka;18
Szalkszentmárton;13
Szalmatercs;19
Szalonna;6
Szamosangyalos;11
Szamosbecs;11
Szamoskér;11
Szamossályi;11
Szamosszeg;11
Szamostatárfalva;11
Szamosújlak;11
Szanda;19
Szank;13
Szántód;17
Szany;7
Szápár;10
Szaporca;4
Szár;2
Szárász;4
Szárazd;18
Szárföld;7
Szárliget;12
Szarvas;16
Szarvasgede;19
Szarvaskend;9
Szarvaskő;5
Szászberek;3
Szászfa;6
Szászvár;4
Szatmárcseke;11
Szátok;19
Szatta;9
Szatymaz;14
Szava;4
Százhalombatta;8
Szebény;4
Szécsénke;19
Szécsény;19
Szécsényfelfalu;19
Szécsisziget;15
Szederkény;4
Szedres;18
Szeged;14
Szegerdő;17
Szeghalom;16
Szegi;6
Szegilong;6
Szegvár;14
Székely;11
Székelyszabar;4
Székesfehérvár;2
Székkutas;14
Szekszárd;18
Szeleste;9
Szelevény;3
Szellő;4
Szemely;4
Szemenye;9
Szemere;6
Szendehely;19
Szendrő;6
Szendrőlád;6
Szenna;17
Szenta;17
Szentantalfa;10
Szentbalázs;17
Szentbékkálla;10
Szentborbás;17
Szentdénes;4
Szentdomonkos;5
Szente;19
Szentegát;4
Szentendre;8
Szentes;14
Szentgál;10
Szentgáloskér;17
Szentgotthárd;9
Szentgyörgyvár;15
Szentgyörgyvölgy;15
Szentimrefalva;10
Szentistván;6
Szentistvánbaksa;6
Szentjakabfa;10
Szentkatalin;4
Szentkirály;13
Szentkirályszabadja;10
Szentkozmadombja;15
Szentlászló;4
Szentliszló;15
Szentlőrinc;4
Szentlőrinckáta;8
Szentmargitfalva;15
Szentmártonkáta;8
Szentpéterfa;9
Szentpéterfölde;15
Szentpéterszeg;20
Szentpéterúr;15
Szenyér;17
Szepetnek;15
Szerecseny;7
Szeremle;13
Szerencs;6
Szerep;20
Szergény;9
Szigetbecse;8
Szigetcsép;8
Szigethalom;8
Szigetmonostor;8
Szigetszentmárton;8
Szigetszentmiklós;8
Szigetújfalu;8
Szigetvár;4
Szigliget;10
Szihalom;5
Szijártóháza;15
Szikszó;6
Szil;7
Szilágy;4
Szilaspogony;19
Szilsárkány;7
Szilvágy;15
Szilvás;4
Szilvásszentmárton;17
Szilvásvárad;5
Szin;6
Szinpetri;6
Szirák;19
Szirmabesenyő;6
Szob;8
Szokolya;8
Szólád;17
Szolnok;3
Szombathely;9
Szomód;12
Szomolya;6
Szomor;12
Szorgalmatos;11
Szorosad;17
Szőc;10
Szőce;9
Sződ;8
Sződliget;8
Szögliget;6
Szőke;4
Szőkéd;4
Szőkedencs;17
Szőlősardó;6
Szőlősgyörök;17
Szörény;4
Szúcs;5
Szuha;19
Szuhafő;6
Szuhakálló;6
Szuhogy;6
Szulimán;4
Szulok;17
Szurdokpüspöki;19
Szűcsi;5
Szügy;19
Szűr;4
Tab;17
Tabajd;2
Tabdi;13
Táborfalva;8
Tác;2
Tagyon;10
Tahitótfalu;8
Takácsi;10
Tákos;11
Taksony;8
Taktabáj;6
Taktaharkány;6
Taktakenéz;6
Taktaszada;6
Taliándörögd;10
Tállya;6
Tamási;18
Tanakajd;9
Táp;7
Tápióbicske;8
Tápiógyörgye;8
Tápióság;8
Tápiószecső;8
Tápiószele;8
Tápiószentmárton;8
Tápiószőlős;8
Táplánszentkereszt;9
Tapolca;10
Tapsony;17
Tápszentmiklós;7
Tar;19
Tarany;17
Tarcal;6
Tard;6
Tardona;6
Tardos;12
Tarhos;16
Tarján;12
Tarjánpuszta;7
Tárkány;12
Tarnabod;5
Tarnalelesz;5
Tarnaméra;5
Tarnaörs;5
Tarnaszentmária;5
Tarnaszentmiklós;5
Tarnazsadány;5
Tárnok;8
Tárnokréti;7
Tarpa;11
Tarrós;4
Táska;17
Tass;13
Taszár;17
Tát;12
Tata;12
Tatabánya;12
Tataháza;13
Tatárszentgyörgy;8
Tázlár;13
Téglás;20
Tékes;4
Teklafalu;4
Telekes;9
Telekgerendás;16
Teleki;17
Telki;8
Telkibánya;6
Tengelic;18
Tengeri;4
Tengőd;17
Tenk;5
Tényő;7
Tépe;20
Terem;11
Terény;19
Tereske;19
Teresztenye;6
Terpes;5
Tés;10
Tésa;8
Tésenfa;4
Téseny;4
Teskánd;15
Tét;7
Tetétlen;20
Tevel;18
Tibolddaróc;6
Tiborszállás;11
Tihany;10
Tikos;17
Tilaj;15
Timár;11
Tinnye;8
Tiszaadony;11
Tiszaalpár;13
Tiszabábolna;6
Tiszabecs;11
Tiszabercel;11
Tiszabezdéd;11
Tiszabő;3
Tiszabura;3
Tiszacsécse;11
Tiszacsege;20
Tiszacsermely;6
Tiszadada;11
Tiszaderzs;3
Tiszadob;11
Tiszadorogma;6
Tiszaeszlár;11
Tiszaföldvár;3
Tiszafüred;3
Tiszagyenda;3
Tiszagyulaháza;20
Tiszaigar;3
Tiszainoka;3
Tiszajenő;3
Tiszakanyár;11
Tiszakarád;6
Tiszakécske;13
Tiszakerecseny;11
Tiszakeszi;6
Tiszakóród;11
Tiszakürt;3
Tiszaladány;6
Tiszalök;11
Tiszalúc;6
Tiszamogyorós;11
Tiszanagyfalu;11
Tiszanána;5
Tiszaörs;3
Tiszapalkonya;6
Tiszapüspöki;3
Tiszarád;11
Tiszaroff;3
Tiszasas;3
Tiszasüly;3
Tiszaszalka;11
Tiszaszentimre;3
Tiszaszentmárton;11
Tiszasziget;14
Tiszaszőlős;3
Tiszatardos;6
Tiszatarján;6
Tiszatelek;11
Tiszatenyő;3
Tiszaug;13
Tiszaújváros;6
Tiszavalk;6
Tiszavárkony;3
Tiszavasvári;11
Tiszavid;11
Tisztaberek;11
Tivadar;11
Tóalmás;8
Tófalu;5
Tófej;15
Tófű;4
Tokaj;6
Tokod;12
Tokodaltáró;12
Tokorcs;9
Tolcsva;6
Told;20
Tolmács;19
Tolna;18
Tolnanémedi;18
Tomajmonostora;3
Tomor;6
Tompa;13
Tompaládony;9
Tordas;2
Tormafölde;15
Tormás;4
Tormásliget;9
Tornabarakony;6
Tornakápolna;6
Tornanádaska;6
Tornaszentandrás;6
Tornaszentjakab;6
Tornyiszentmiklós;15
Tornyosnémeti;6
Tornyospálca;11
Torony;9
Torvaj;17
Tószeg;3
Tótkomlós;16
Tótszentgyörgy;4
Tótszentmárton;15
Tótszerdahely;15
Tótújfalu;17
Tótvázsony;10
Tök;8
Tököl;8
Töltéstava;7
Tömörd;9
Tömörkény;14
Törökbálint;8
Törökkoppány;17
Törökszentmiklós;3
Törtel;8
Töttös;4
Trizs;6
Tunyogmatolcs;11
Tura;8
Túristvándi;11
Túrkeve;3
Túrony;4
Túrricse;11
Tuzsér;11
Türje;15
Tüskevár;10
Tyukod;11
Udvar;4
Udvari;18
Ugod;10
Újbarok;2
Újcsanálos;6
Újdombrád;11
Újfehértó;11
Újhartyán;8
Újiráz;20
Újireg;18
Újkenéz;11
Újkér;7
Újkígyós;16
Újlengyel;8
Újléta;20
Újlőrincfalva;5
Újpetre;4
Újrónafő;7
Újsolt;13
Újszalonta;16
Újszász;3
Újszentiván;14
Újszentmargita;20
Újszilvás;8
Újtelek;13
Újtikos;20
Újudvar;15
Újvárfalva;17
Ukk;10
Und;7
Úny;12
Uppony;6
Ura;11
Uraiújfalu;9
Úrhida;2
Úri;8
Úrkút;10
Uszka;11
Uszód;13
Uzsa;10
Üllés;14
Üllő;8
Üröm;8
Vác;8
Vácduka;8
Vácegres;8
Váchartyán;8
Váckisújfalu;8
Vácrátót;8
Vácszentlászló;8
Vadna;6
Vadosfa;7
Vág;7
Vágáshuta;6
Vaja;11
Vajdácska;6
Vajszló;4
Vajta;2
Vál;2
Valkó;8
Valkonya;15
Vállaj;11
Vállus;15
Vámosatya;11
Vámoscsalád;9
Vámosgyörk;5
Vámosmikola;8
Vámosoroszi;11
Vámospércs;20
Vámosszabadi;7
Vámosújfalu;6
Váncsod;20
Vanyarc;19
Vanyola;10
Várad;4
Váralja;18
Varászló;17
Váraszó;5
Várbalog;7
Varbó;6
Varbóc;6
Várda;17
Várdomb;18
Várfölde;15
Varga;4
Várgesztes;12
Várkesző;10
Várong;18
Városföld;13
Városlőd;10
Várpalota;10
Varsád;18
Varsány;19
Várvölgy;15
Vasad;8
Vasalja;9
Vásárosbéc;4
Vásárosdombó;4
Vásárosfalu;7
Vásárosmiske;9
Vásárosnamény;11
Vasasszonyfa;9
Vasboldogasszony;15
Vasegerszeg;9
Vashosszúfalu;9
Vaskeresztes;9
Vaskút;13
Vasmegyer;11
Vaspör;15
Vassurány;9
Vasszécseny;9
Vasszentmihály;9
Vasszilvágy;9
Vasvár;9
Vaszar;10
Vászoly;10
Vát;9
Vatta;6
Vázsnok;4
Vécs;5
Vecsés;8
Végegyháza;16
Vejti;4
Vékény;4
Vekerd;20
Velem;9
Velemér;9
Velence;2
Velény;4
Véménd;4
Vének;7
Vép;9
Vereb;2
Veresegyház;8
Verőce;8
Verpelét;5
Verseg;8
Versend;4
Vértesacsa;2
Vértesboglár;2
Vérteskethely;12
Vértessomló;12
Vértesszőlős;12
Vértestolna;12
Vése;17
Veszkény;7
Veszprém;10
Veszprémfajsz;10
Veszprémgalsa;10
Veszprémvarsány;7
Vésztő;16
Vezseny;3
Vid;10
Vigántpetend;10
Villány;4
Villánykövesd;4
Vilmány;6
Vilonya;10
Vilyvitány;6
Vinár;10
Vindornyafok;15
Vindornyalak;15
Vindornyaszőlős;15
Visegrád;8
Visnye;17
Visonta;5
Viss;6
Visz;17
Viszák;9
Viszló;6
Visznek;5
Vitnyéd;7
Vízvár;17
Vizslás;19
Vizsoly;6
Vokány;4
Vonyarcvashegy;15
Vöckönd;15
Völcsej;7
Vönöck;9
Vöröstó;10
Vörs;17
Zabar;19
Zádor;4
Zádorfalva;6
Zagyvarékas;3
Zagyvaszántó;5
Záhony;11
Zajk;15
Zajta;11
Zákány;17
Zákányfalu;17
Zákányszék;14
Zala;17
Zalaapáti;15
Zalabaksa;15
Zalabér;15
Zalaboldogfa;15
Zalacsány;15
Zalacséb;15
Zalaegerszeg;15
Zalaerdőd;10
Zalagyömörő;10
Zalahaláp;10
Zalaháshágy;15
Zalaigrice;15
Zalaistvánd;15
Zalakaros;15
Zalakomár;15
Zalaköveskút;15
Zalalövő;15
Zalameggyes;10
Zalamerenye;15
Zalasárszeg;15
Zalaszabar;15
Zalaszántó;15
Zalaszegvár;10
Zalaszentbalázs;15
Zalaszentgrót;15
Zalaszentgyörgy;15
Zalaszentiván;15
Zalaszentjakab;15
Zalaszentlászló;15
Zalaszentlőrinc;15
Zalaszentmárton;15
Zalaszentmihály;15
Zalaszombatfa;15
Zaláta;4
Zalatárnok;15
Zalaújlak;15
Zalavár;15
Zalavég;15
Zalkod;6
Zamárdi;17
Zámoly;2
Zánka;10
Zaránk;5
Závod;18
Zebecke;15
Zebegény;8
Zemplénagárd;6
Zengővárkony;4
Zichyújfalu;2
Zics;17
Ziliz;6
Zimány;17
Zirc;10
Zók;4
Zomba;18
Zubogy;6
Zsadány;16
Zsáka;20
Zsámbék;8
Zsámbok;8
Zsana;13
Zsarolyán;11
Zsebeháza;7
Zsédeny;9
